Abbreviation,TimeFromTransfusion,Z_Mean,VitalName,PlotOrder,Pred,LCL,UCL,VitalParam
FIO2(u),-78.14666667,-1.245957261,Fraction of Inspired Oxygen (%),5,0.083005926,-0.054934694,0.220946545,FIO2
FIO2(u),-77.47983333,0.60173899,Fraction of Inspired Oxygen (%),5,0.083609581,-0.05435365,0.221572812,FIO2
FIO2(u),-76.6695,-0.564221058,Fraction of Inspired Oxygen (%),5,0.084263945,-0.053493732,0.222021622,FIO2
FIO2(u),-75.91133333,-0.035397648,Fraction of Inspired Oxygen (%),5,0.084920377,-0.052885501,0.222726255,FIO2
FIO2(u),-75.02066667,-0.417679631,Fraction of Inspired Oxygen (%),5,0.085757375,-0.052293752,0.223808503,FIO2
FIO2(u),-73.88733333,0.913935942,Fraction of Inspired Oxygen (%),5,0.086802778,-0.051482802,0.225088357,FIO2
FIO2(u),-71.60866667,-0.194681808,Fraction of Inspired Oxygen (%),5,0.088701805,-0.049722997,0.227126607,FIO2
FIO2(u),-70.67483333,-0.194681808,Fraction of Inspired Oxygen (%),5,0.089422505,-0.049016348,0.227861357,FIO2
FIO2(u),-69.494,0.920307309,Fraction of Inspired Oxygen (%),5,0.09051096,-0.048195999,0.229217919,FIO2
FIO2(u),-68.94983333,0.614481722,Fraction of Inspired Oxygen (%),5,0.090868975,-0.047792816,0.229530765,FIO2
FIO2(u),-68.74766666,-0.685277019,Fraction of Inspired Oxygen (%),5,0.091089217,-0.04765856,0.229836994,FIO2
FIO2(u),-67.31,-0.997473972,Fraction of Inspired Oxygen (%),5,0.092053151,-0.046651059,0.23075736,FIO2
FIO2(u),-66.475,0.920307309,Fraction of Inspired Oxygen (%),5,0.092604514,-0.046096056,0.231305083,FIO2
FIO2(u),-65.23066667,-0.678905653,Fraction of Inspired Oxygen (%),5,0.09368135,-0.045285721,0.232648421,FIO2
FIO2(u),-64.6545,-0.353965967,Fraction of Inspired Oxygen (%),5,0.093974674,-0.04493544,0.232884788,FIO2
FIO2(u),-64.15516667,-0.672534286,Fraction of Inspired Oxygen (%),5,0.094479895,-0.044610443,0.233570232,FIO2
FIO2(u),-63.89783333,-0.608820623,Fraction of Inspired Oxygen (%),5,0.094529502,-0.044471107,0.233530111,FIO2
FIO2(u),-63.03483333,-1.245957261,Fraction of Inspired Oxygen (%),5,0.09505563,-0.043971495,0.234082756,FIO2
FIO2(u),-62.4545,-0.353965967,Fraction of Inspired Oxygen (%),5,0.095213795,-0.043681795,0.234109385,FIO2
FIO2(u),-61.73383333,-0.672534286,Fraction of Inspired Oxygen (%),5,0.095470846,-0.043329663,0.234271354,FIO2
FIO2(u),-60.764,1.882383632,Fraction of Inspired Oxygen (%),5,0.096247636,-0.042786398,0.23528167,FIO2
FIO2(u),-59.95766667,-0.290252304,Fraction of Inspired Oxygen (%),5,0.096404353,-0.042462909,0.235271616,FIO2
FIO2(u),-57.17983333,-0.66616292,Fraction of Inspired Oxygen (%),5,0.097455651,-0.041376694,0.236287996,FIO2
FIO2(u),-56.0965,1.557443947,Fraction of Inspired Oxygen (%),5,0.098077562,-0.040943453,0.237098577,FIO2
FIO2(u),-55.9245,-0.831818446,Fraction of Inspired Oxygen (%),5,0.098041766,-0.040919533,0.237003065,FIO2
FIO2(u),-55.23883333,-0.341223235,Fraction of Inspired Oxygen (%),5,0.098129166,-0.040762517,0.237020849,FIO2
FIO2(u),-54.37583333,-0.73624795,Fraction of Inspired Oxygen (%),5,0.09802193,-0.040665684,0.236709544,FIO2
FIO2(u),-54.15783333,-0.991102606,Fraction of Inspired Oxygen (%),5,0.098198798,-0.040572731,0.236970327,FIO2
FIO2(u),-53.5735,-0.353965967,Fraction of Inspired Oxygen (%),5,0.098200613,-0.040500994,0.236902221,FIO2
FIO2(u),-52.87483333,0.009201916,Fraction of Inspired Oxygen (%),5,0.098554305,-0.040296323,0.237404933,FIO2
FIO2(u),-51.79583333,-0.035397648,Fraction of Inspired Oxygen (%),5,0.098817978,-0.040109969,0.237745925,FIO2
FIO2(u),-50.89483333,1.895126365,Fraction of Inspired Oxygen (%),5,0.098524646,-0.040188293,0.237237585,FIO2
FIO2(u),-50.45833333,0.276799304,Fraction of Inspired Oxygen (%),5,0.098667303,-0.040117813,0.237452419,FIO2
FIO2(u),-48.934,-0.984731239,Fraction of Inspired Oxygen (%),5,0.098811659,-0.040058495,0.237681812,FIO2
FIO2(u),-48.56666667,-0.449536463,Fraction of Inspired Oxygen (%),5,0.098762472,-0.04009062,0.237615564,FIO2
FIO2(u),-47.1245,0.595367623,Fraction of Inspired Oxygen (%),5,0.098284631,-0.040390866,0.236960127,FIO2
FIO2(u),-46.62333333,-0.035397648,Fraction of Inspired Oxygen (%),5,0.098007654,-0.040565844,0.236581151,FIO2
FIO2(u),-46.25133333,-0.360337334,Fraction of Inspired Oxygen (%),5,0.097949854,-0.040628067,0.236527774,FIO2
FIO2(u),-46.00216667,0.264056572,Fraction of Inspired Oxygen (%),5,0.098079728,-0.040587482,0.236746937,FIO2
FIO2(u),-45.27666667,2.003439593,Fraction of Inspired Oxygen (%),5,0.097517433,-0.040949681,0.235984548,FIO2
FIO2(u),-44.421,-0.672534286,Fraction of Inspired Oxygen (%),5,0.097502445,-0.041064086,0.236068976,FIO2
FIO2(u),-43.6485,-0.341223235,Fraction of Inspired Oxygen (%),5,0.096726162,-0.041581713,0.235034037,FIO2
FIO2(u),-43.29016667,0.60173899,Fraction of Inspired Oxygen (%),5,0.096544497,-0.041733775,0.234822768,FIO2
FIO2(u),-42.48383333,-0.991102606,Fraction of Inspired Oxygen (%),5,0.096054274,-0.042131043,0.234239591,FIO2
FIO2(u),-41.812,0.295913403,Fraction of Inspired Oxygen (%),5,0.096035266,-0.042259202,0.234329733,FIO2
FIO2(u),-41.37666667,2.003439593,Fraction of Inspired Oxygen (%),5,0.096048446,-0.042331779,0.234428671,FIO2
FIO2(u),-40.76233333,-0.353965967,Fraction of Inspired Oxygen (%),5,0.095909563,-0.042525425,0.234344551,FIO2
FIO2(u),-40.391,-0.672534286,Fraction of Inspired Oxygen (%),5,0.095975275,-0.042562322,0.234512872,FIO2
FIO2(u),-39.2625,-0.790404565,Fraction of Inspired Oxygen (%),5,0.095511715,-0.043053661,0.234077091,FIO2
FIO2(u),-38.12716667,-0.035397648,Fraction of Inspired Oxygen (%),5,0.09498644,-0.043600233,0.233573113,FIO2
FIO2(u),-37.59616667,-0.344408918,Fraction of Inspired Oxygen (%),5,0.094552213,-0.043969361,0.233073786,FIO2
FIO2(u),-36.62266666,-0.22653864,Fraction of Inspired Oxygen (%),5,0.094052385,-0.044487603,0.232592373,FIO2
FIO2(u),-36.40583333,-0.162824976,Fraction of Inspired Oxygen (%),5,0.093838606,-0.044663322,0.232340534,FIO2
FIO2(u),-36.19033333,0.289542037,Fraction of Inspired Oxygen (%),5,0.093891855,-0.044686195,0.232469904,FIO2
FIO2(u),-35.65466667,-0.219459344,Fraction of Inspired Oxygen (%),5,0.09361999,-0.044976934,0.232216913,FIO2
FIO2(u),-34.65366667,-0.672534286,Fraction of Inspired Oxygen (%),5,0.093334374,-0.04540037,0.232069117,FIO2
FIO2(u),-34.41266667,-0.035397648,Fraction of Inspired Oxygen (%),5,0.093386884,-0.045434035,0.232207803,FIO2
FIO2(u),-33.8305,0.920307309,Fraction of Inspired Oxygen (%),5,0.093109715,-0.045749747,0.231969178,FIO2
FIO2(u),-32.829,2.258294249,Fraction of Inspired Oxygen (%),5,0.092318147,-0.046480447,0.231116741,FIO2
FIO2(u),-32.43733333,-0.035397648,Fraction of Inspired Oxygen (%),5,0.092036697,-0.046752054,0.230825447,FIO2
FIO2(u),-31.2595,-0.353965967,Fraction of Inspired Oxygen (%),5,0.090832693,-0.047777764,0.229443149,FIO2
FIO2(u),-30.6345,-0.035397648,Fraction of Inspired Oxygen (%),5,0.090011928,-0.048425773,0.228449629,FIO2
FIO2(u),-30.35033333,0.920307309,Fraction of Inspired Oxygen (%),5,0.089619865,-0.048730508,0.227970238,FIO2
FIO2(u),-29.63616667,-0.035397648,Fraction of Inspired Oxygen (%),5,0.089684311,-0.048909745,0.228278367,FIO2
FIO2(u),-29.31916667,3.78742218,Fraction of Inspired Oxygen (%),5,0.089214464,-0.049268777,0.227697704,FIO2
FIO2(u),-28.84716667,1.257989727,Fraction of Inspired Oxygen (%),5,0.088985355,-0.049541518,0.227512228,FIO2
FIO2(u),-28.40616666,-0.022654916,Fraction of Inspired Oxygen (%),5,0.08848688,-0.049953964,0.226927724,FIO2
FIO2(u),-28.03083333,-0.608820623,Fraction of Inspired Oxygen (%),5,0.088448448,-0.050093353,0.22699025,FIO2
FIO2(u),-26.65216667,-0.678905653,Fraction of Inspired Oxygen (%),5,0.087697949,-0.050946677,0.226342575,FIO2
FIO2(u),-25.59233333,0.60173899,Fraction of Inspired Oxygen (%),5,0.0871128,-0.051614123,0.225839722,FIO2
FIO2(u),-25.26316667,0.321398869,Fraction of Inspired Oxygen (%),5,0.086942315,-0.051816837,0.225701467,FIO2
FIO2(u),-23.88983334,0.962783085,Fraction of Inspired Oxygen (%),5,0.086059712,-0.052756037,0.22487546,FIO2
FIO2(u),-22.97966667,0.659081287,Fraction of Inspired Oxygen (%),5,0.085760786,-0.053242079,0.224763651,FIO2
FIO2(u),-22.35833333,-0.353965967,Fraction of Inspired Oxygen (%),5,0.085375575,-0.053666189,0.224417339,FIO2
FIO2(u),-21.68833333,0.123886511,Fraction of Inspired Oxygen (%),5,0.085169966,-0.054027331,0.224367263,FIO2
FIO2(u),-20.97633333,-0.33272808,Fraction of Inspired Oxygen (%),5,0.084873713,-0.054453349,0.224200775,FIO2
FIO2(u),-19.91033333,-0.608820623,Fraction of Inspired Oxygen (%),5,0.084173402,-0.055211629,0.223558433,FIO2
FIO2(u),-19.26283333,-0.353965967,Fraction of Inspired Oxygen (%),5,0.083993497,-0.055570966,0.223557959,FIO2
FIO2(u),-18.88,-0.678905653,Fraction of Inspired Oxygen (%),5,0.083965063,-0.055755088,0.223685213,FIO2
FIO2(u),-18.51783333,-0.411308265,Fraction of Inspired Oxygen (%),5,0.083457526,-0.056123407,0.22303846,FIO2
FIO2(u),-18.443,1.289846559,Fraction of Inspired Oxygen (%),5,0.083426918,-0.056169687,0.223023524,FIO2
FIO2(u),-17.412,0.907564576,Fraction of Inspired Oxygen (%),5,0.082457527,-0.057007973,0.221923027,FIO2
FIO2(u),-16.77066667,1.238875628,Fraction of Inspired Oxygen (%),5,0.082198258,-0.057403761,0.221800277,FIO2
FIO2(u),-15.718,-1.233214528,Fraction of Inspired Oxygen (%),5,0.081281377,-0.058200139,0.220762892,FIO2
FIO2(u),-14.09483333,0.295913403,Fraction of Inspired Oxygen (%),5,0.080283285,-0.059273954,0.219840524,FIO2
FIO2(u),-13.48166667,1.25161836,Fraction of Inspired Oxygen (%),5,0.079866924,-0.059674172,0.21940802,FIO2
FIO2(u),-12.53766667,0.595367623,Fraction of Inspired Oxygen (%),5,0.079245142,-0.060264344,0.218754628,FIO2
FIO2(u),-11.9565,-0.672534286,Fraction of Inspired Oxygen (%),5,0.079038555,-0.060613936,0.218691045,FIO2
FIO2(u),-11.42383333,-0.640677455,Fraction of Inspired Oxygen (%),5,0.07867419,-0.060926012,0.218274392,FIO2
FIO2(u),-10.86483334,-0.037521437,Fraction of Inspired Oxygen (%),5,0.078419887,-0.061253183,0.218092956,FIO2
FIO2(u),-10.51366667,3.78742218,Fraction of Inspired Oxygen (%),5,0.078292011,-0.061462387,0.21804641,FIO2
FIO2(u),-10.31466667,-0.353965967,Fraction of Inspired Oxygen (%),5,0.078182981,-0.061573765,0.217939726,FIO2
FIO2(u),-9.032500001,-0.672534286,Fraction of Inspired Oxygen (%),5,0.077556239,-0.062273475,0.217385954,FIO2
FIO2(u),-8.591166667,1.366302955,Fraction of Inspired Oxygen (%),5,0.077288671,-0.062469401,0.217046743,FIO2
FIO2(u),-8.146333333,-0.991102606,Fraction of Inspired Oxygen (%),5,0.076992045,-0.062618748,0.216602838,FIO2
FIO2(u),-8.000333333,3.78742218,Fraction of Inspired Oxygen (%),5,0.076959967,-0.062709724,0.216629658,FIO2
FIO2(u),-6.916666667,2.258294249,Fraction of Inspired Oxygen (%),5,0.076526144,-0.063199221,0.216251509,FIO2
FIO2(u),-6.061166668,2.003439593,Fraction of Inspired Oxygen (%),5,0.076172695,-0.063485078,0.215830468,FIO2
FIO2(u),-5.408166667,-0.672534286,Fraction of Inspired Oxygen (%),5,0.075921835,-0.063635283,0.215478952,FIO2
FIO2(u),-4.773833334,-0.022654916,Fraction of Inspired Oxygen (%),5,0.075791711,-0.064018284,0.215601706,FIO2
FIO2(u),-3.779,0.60173899,Fraction of Inspired Oxygen (%),5,0.075500175,-0.064233118,0.215233468,FIO2
FIO2(u),-3.314333332,-0.685277019,Fraction of Inspired Oxygen (%),5,0.075389462,-0.064326952,0.215105877,FIO2
FIO2(u),-2.506333335,-1.245957261,Fraction of Inspired Oxygen (%),5,0.075243258,-0.064705754,0.215192269,FIO2
FIO2(u),-2.074166667,-0.608820623,Fraction of Inspired Oxygen (%),5,0.075164277,-0.064790491,0.215119045,FIO2
FIO2(u),-1.712666667,-0.373080067,Fraction of Inspired Oxygen (%),5,0.07510528,-0.064785724,0.214996285,FIO2
FIO2(u),-0.955833332,3.78742218,Fraction of Inspired Oxygen (%),5,0.075020067,-0.064759276,0.214799409,FIO2
FIO2(u),-0.691833333,-0.984731239,Fraction of Inspired Oxygen (%),5,0.075000193,-0.064757882,0.214758267,FIO2
FIO2(u),0.091333334,0.595367623,Fraction of Inspired Oxygen (%),5,0.074932318,-0.065001562,0.214866199,FIO2
FIO2(u),0.363833332,0.60173899,Fraction of Inspired Oxygen (%),5,0.074915536,-0.065068183,0.214899256,FIO2
FIO2(u),1.958333333,-0.66616292,Fraction of Inspired Oxygen (%),5,0.074983913,-0.064856499,0.214824325,FIO2
FIO2(u),2.467166666,-0.96561714,Fraction of Inspired Oxygen (%),5,0.075038618,-0.064774461,0.214851696,FIO2
FIO2(u),5.343166665,0.165300393,Fraction of Inspired Oxygen (%),5,0.075702939,-0.063865102,0.21527098,FIO2
FIO2(u),6.124333334,-0.545106959,Fraction of Inspired Oxygen (%),5,0.076103748,-0.063201603,0.2154091,FIO2
FIO2(u),7.239499998,-0.322109136,Fraction of Inspired Oxygen (%),5,0.076394051,-0.063055892,0.215843992,FIO2
FIO2(u),7.693333332,-0.347594601,Fraction of Inspired Oxygen (%),5,0.076658983,-0.062670584,0.21598855,FIO2
FIO2(u),8.535666668,0.49554955,Fraction of Inspired Oxygen (%),5,0.077026468,-0.062285795,0.21633873,FIO2
FIO2(u),8.763833332,-0.353965967,Fraction of Inspired Oxygen (%),5,0.077061358,-0.062330891,0.216453607,FIO2
FIO2(u),9.160666668,1.557443947,Fraction of Inspired Oxygen (%),5,0.07718882,-0.062264865,0.216642506,FIO2
FIO2(u),9.865500001,-0.035397648,Fraction of Inspired Oxygen (%),5,0.077648601,-0.061662064,0.216959265,FIO2
FIO2(u),11.11533334,-0.66616292,Fraction of Inspired Oxygen (%),5,0.078594258,-0.060418588,0.217607105,FIO2
FIO2(u),11.48766667,0.155743343,Fraction of Inspired Oxygen (%),5,0.078802507,-0.060212386,0.2178174,FIO2
FIO2(u),14.36416667,-0.009912183,Fraction of Inspired Oxygen (%),5,0.080428656,-0.05870873,0.219566042,FIO2
FIO2(u),14.86566667,-0.347594601,Fraction of Inspired Oxygen (%),5,0.080828139,-0.058253829,0.219910106,FIO2
FIO2(u),15.54933333,-0.356089756,Fraction of Inspired Oxygen (%),5,0.081338548,-0.057707428,0.220384523,FIO2
FIO2(u),15.709,0.569882158,Fraction of Inspired Oxygen (%),5,0.081506082,-0.05749604,0.220508203,FIO2
FIO2(u),16.1245,0.595367623,Fraction of Inspired Oxygen (%),5,0.081925849,-0.056980064,0.220831762,FIO2
FIO2(u),17.59433334,0.283170671,Fraction of Inspired Oxygen (%),5,0.083164721,-0.055626649,0.221956092,FIO2
FIO2(u),18.12416667,0.913935942,Fraction of Inspired Oxygen (%),5,0.083730109,-0.054950511,0.22241073,FIO2
FIO2(u),18.34633333,-0.290252304,Fraction of Inspired Oxygen (%),5,0.083863042,-0.054844592,0.222570676,FIO2
FIO2(u),20.1865,0.60173899,Fraction of Inspired Oxygen (%),5,0.085385402,-0.053286007,0.22405681,FIO2
FIO2(u),20.9545,-0.282606664,Fraction of Inspired Oxygen (%),5,0.086269179,-0.052245349,0.224783707,FIO2
FIO2(u),21.88433333,1.882383632,Fraction of Inspired Oxygen (%),5,0.087007668,-0.051534475,0.22554981,FIO2
FIO2(u),22.11766667,-0.672534286,Fraction of Inspired Oxygen (%),5,0.087196439,-0.051351542,0.22574442,FIO2
FIO2(u),23.0205,0.111143778,Fraction of Inspired Oxygen (%),5,0.087821262,-0.050814376,0.226456901,FIO2
FIO2(u),24.6965,-1.245957261,Fraction of Inspired Oxygen (%),5,0.089990736,-0.048245013,0.228226485,FIO2
FIO2(u),25.10966667,-0.353965967,Fraction of Inspired Oxygen (%),5,0.090638817,-0.047441792,0.228719426,FIO2
FIO2(u),25.97316667,-0.353965967,Fraction of Inspired Oxygen (%),5,0.091299587,-0.046849811,0.229448984,FIO2
FIO2(u),27.523,-0.991102606,Fraction of Inspired Oxygen (%),5,0.092538357,-0.04570733,0.230784045,FIO2
FIO2(u),27.71233333,-0.009912183,Fraction of Inspired Oxygen (%),5,0.092837909,-0.045341591,0.231017409,FIO2
FIO2(u),28.76283333,-0.672534286,Fraction of Inspired Oxygen (%),5,0.093566028,-0.044739386,0.231871443,FIO2
FIO2(u),29.46533334,-0.831818446,Fraction of Inspired Oxygen (%),5,0.094045882,-0.044346079,0.232437843,FIO2
FIO2(u),30.4975,-0.029026282,Fraction of Inspired Oxygen (%),5,0.095263039,-0.042999837,0.233525914,FIO2
FIO2(u),31.261,-0.035397648,Fraction of Inspired Oxygen (%),5,0.095891862,-0.04241391,0.234197633,FIO2
FIO2(u),31.7745,0.30228477,Fraction of Inspired Oxygen (%),5,0.096695239,-0.041452524,0.234843003,FIO2
FIO2(u),32.658,-0.035397648,Fraction of Inspired Oxygen (%),5,0.097164778,-0.041161648,0.235491204,FIO2
FIO2(u),33.4175,-0.828632763,Fraction of Inspired Oxygen (%),5,0.097525057,-0.040974526,0.23602464,FIO2
FIO2(u),34.04666667,0.346884334,Fraction of Inspired Oxygen (%),5,0.098199184,-0.040263279,0.236661648,FIO2
FIO2(u),34.7865,-0.627934722,Fraction of Inspired Oxygen (%),5,0.098723935,-0.03982446,0.23727233,FIO2
FIO2(u),35.3835,-0.81589003,Fraction of Inspired Oxygen (%),5,0.099237478,-0.039337841,0.237812796,FIO2
FIO2(u),36.995,-0.035397648,Fraction of Inspired Oxygen (%),5,0.100482132,-0.038235549,0.239199813,FIO2
FIO2(u),38.08283333,-0.672534286,Fraction of Inspired Oxygen (%),5,0.101316439,-0.037500838,0.240133716,FIO2
FIO2(u),38.66266667,-0.545106959,Fraction of Inspired Oxygen (%),5,0.101937967,-0.036848997,0.240724932,FIO2
FIO2(u),39.4145,-0.105482679,Fraction of Inspired Oxygen (%),5,0.10260182,-0.036212089,0.241415729,FIO2
FIO2(u),39.7175,-0.672534286,Fraction of Inspired Oxygen (%),5,0.102631766,-0.036304173,0.241567706,FIO2
FIO2(u),40.17283333,-0.659791554,Fraction of Inspired Oxygen (%),5,0.103189588,-0.035688909,0.242068085,FIO2
FIO2(u),40.652,-0.341223235,Fraction of Inspired Oxygen (%),5,0.103646441,-0.035232052,0.242524933,FIO2
FIO2(u),41.84583333,-0.035397648,Fraction of Inspired Oxygen (%),5,0.10395433,-0.035308581,0.243217241,FIO2
FIO2(u),44.044,0.620853089,Fraction of Inspired Oxygen (%),5,0.105331607,-0.034245344,0.244908558,FIO2
FIO2(u),44.25966667,1.582929412,Fraction of Inspired Oxygen (%),5,0.105706747,-0.033790021,0.245203514,FIO2
FIO2(u),45.64333333,-1.252328627,Fraction of Inspired Oxygen (%),5,0.106722169,-0.032891207,0.246335545,FIO2
FIO2(u),46.51383333,0.028316015,Fraction of Inspired Oxygen (%),5,0.107938404,-0.031476618,0.247353426,FIO2
FIO2(u),46.98383333,-0.353965967,Fraction of Inspired Oxygen (%),5,0.108133182,-0.03138622,0.247652583,FIO2
FIO2(u),47.47916667,-0.029026282,Fraction of Inspired Oxygen (%),5,0.108539008,-0.030995845,0.248073862,FIO2
FIO2(u),48.33916667,-0.678905653,Fraction of Inspired Oxygen (%),5,0.109459027,-0.029997736,0.248915789,FIO2
FIO2(u),49.562,-0.672534286,Fraction of Inspired Oxygen (%),5,0.110596071,-0.028818124,0.250010267,FIO2
FIO2(u),50.26483334,3.150285542,Fraction of Inspired Oxygen (%),5,0.111071272,-0.028397254,0.250539799,FIO2
FIO2(u),51.24066667,3.78742218,Fraction of Inspired Oxygen (%),5,0.111695073,-0.027859444,0.251249589,FIO2
FIO2(u),51.79283333,-1.239585894,Fraction of Inspired Oxygen (%),5,0.11187396,-0.027809982,0.251557903,FIO2
FIO2(u),51.89433334,0.283170671,Fraction of Inspired Oxygen (%),5,0.11202389,-0.027627044,0.251674823,FIO2
FIO2(u),52.249,1.876012266,Fraction of Inspired Oxygen (%),5,0.112591723,-0.026920022,0.252103469,FIO2
FIO2(u),53.07133333,-0.353965967,Fraction of Inspired Oxygen (%),5,0.113327809,-0.026136914,0.252792532,FIO2
FIO2(u),54.528,-0.672534286,Fraction of Inspired Oxygen (%),5,0.113427701,-0.026536994,0.253392395,FIO2
FIO2(u),55.26733333,-0.672534286,Fraction of Inspired Oxygen (%),5,0.114475156,-0.025236263,0.254186575,FIO2
FIO2(u),55.78683333,-0.353965967,Fraction of Inspired Oxygen (%),5,0.114645671,-0.025168177,0.25445952,FIO2
FIO2(u),56.42116667,-1.245957261,Fraction of Inspired Oxygen (%),5,0.115173675,-0.02459699,0.254944339,FIO2
FIO2(u),56.65266667,0.15255766,Fraction of Inspired Oxygen (%),5,0.115137045,-0.024735039,0.25500913,FIO2
FIO2(u),57.09716667,-0.672534286,Fraction of Inspired Oxygen (%),5,0.115328451,-0.024601513,0.255258414,FIO2
FIO2(u),58.346,-0.099111312,Fraction of Inspired Oxygen (%),5,0.116357052,-0.023463702,0.256177805,FIO2
FIO2(u),59.7985,-0.353965967,Fraction of Inspired Oxygen (%),5,0.117392882,-0.022351259,0.257137024,FIO2
FIO2(u),60.90333333,-0.315737769,Fraction of Inspired Oxygen (%),5,0.117945006,-0.021847743,0.257737755,FIO2
FIO2(u),61.61516667,-0.82544708,Fraction of Inspired Oxygen (%),5,0.118296572,-0.021520364,0.258113508,FIO2
FIO2(u),62.4,0.928271517,Fraction of Inspired Oxygen (%),5,0.118522509,-0.02140439,0.258449409,FIO2
FIO2(u),63.05716667,0.198219119,Fraction of Inspired Oxygen (%),5,0.118753535,-0.021235243,0.258742312,FIO2
FIO2(u),63.14733333,-1.118529933,Fraction of Inspired Oxygen (%),5,0.118734264,-0.021291677,0.258760205,FIO2
FIO2(u),63.2825,-0.417679631,Fraction of Inspired Oxygen (%),5,0.118859575,-0.021133622,0.258852773,FIO2
FIO2(u),63.732,-0.035397648,Fraction of Inspired Oxygen (%),5,0.118958334,-0.021106232,0.259022899,FIO2
FIO2(u),64.48383333,-0.672534286,Fraction of Inspired Oxygen (%),5,0.119273734,-0.020817176,0.259364645,FIO2
FIO2(u),65.4335,-0.863675278,Fraction of Inspired Oxygen (%),5,0.119583888,-0.020579487,0.259747263,FIO2
FIO2(u),66.03183334,-0.22653864,Fraction of Inspired Oxygen (%),5,0.12022637,-0.019709812,0.260162551,FIO2
FIO2(u),66.7705,-0.672534286,Fraction of Inspired Oxygen (%),5,0.120396755,-0.019621087,0.260414598,FIO2
FIO2(u),67.637,-0.991102606,Fraction of Inspired Oxygen (%),5,0.120731034,-0.019291333,0.260753402,FIO2
FIO2(u),68.01566667,-0.80633298,Fraction of Inspired Oxygen (%),5,0.120721693,-0.019394581,0.260837967,FIO2
FIO2(u),68.99383334,-0.672534286,Fraction of Inspired Oxygen (%),5,0.121213132,-0.018819433,0.261245697,FIO2
FIO2(u),70.32016667,1.544701214,Fraction of Inspired Oxygen (%),5,0.121732299,-0.01825294,0.261717539,FIO2
FIO2(u),70.4375,-0.660701749,Fraction of Inspired Oxygen (%),5,0.121703846,-0.018323588,0.26173128,FIO2
FIO2(u),71.59133333,-0.831818446,Fraction of Inspired Oxygen (%),5,0.122273946,-0.017609102,0.262156994,FIO2
FIO2(u),72.055,0.60173899,Fraction of Inspired Oxygen (%),5,0.122482415,-0.017348386,0.262313216,FIO2
FIO2(u),72.4385,2.258294249,Fraction of Inspired Oxygen (%),5,0.122482053,-0.017418093,0.2623822,FIO2
