wdy_donation,TimeFromTransfusion,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,VitalParam,CompFactor,CompName,VitalName,YLabel
5,649,82.097716753,2.1275536176,81.356470474,2.1124712886,77.216090209,85.496850739,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
5,650,82.077268204,2.1275979147,81.334945731,2.1125159112,77.194478007,85.475413455,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
5,651,82.056810777,2.1276427319,81.313411844,2.112561053,77.172855644,85.453968045,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
5,652,82.036345361,2.1276880689,81.291869728,2.1126067135,77.151224034,85.432515422,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
5,653,82.015872843,2.1277339251,81.270320297,2.1126528921,77.129584094,85.4110565,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
5,654,81.99539411,2.1277802999,81.248764465,2.1126995883,77.107936739,85.389592191,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
5,655,81.974910051,2.1278271926,81.227203147,2.1127468014,77.086282885,85.368123409,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
5,656,81.954421553,2.1278746025,81.205637257,2.1127945305,77.064623447,85.346651067,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
5,657,81.933929504,2.1279225288,81.18406771,2.1128427751,77.042959342,85.325176077,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
5,658,81.913434791,2.1279709707,81.162495419,2.1128915341,77.021291485,85.303699353,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
5,659,81.892938303,2.1280199274,81.1409213,2.1129408067,76.999620793,85.282221806,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
5,660,81.872440928,2.1280693977,81.119346266,2.1129905919,76.977948182,85.26074435,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
5,661,81.851943404,2.128119381,81.09777108,2.113040889,76.956274415,85.239267745,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
5,662,81.83144588,2.128169877,81.076195894,2.1130916975,76.934599645,85.217792142,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
5,663,81.810948357,2.1282208856,81.054620707,2.1131430177,76.912923873,85.196317541,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
5,664,81.790450833,2.1282724068,81.033045521,2.1131948493,76.891247099,85.174843944,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
5,665,81.76995331,2.1283244407,81.011470335,2.1132471924,76.869569322,85.153371348,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
5,666,81.749455786,2.128376987,80.989895149,2.1133000469,76.847890542,85.131899755,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
5,667,81.728958262,2.1284300459,80.968319963,2.1133534127,76.826210761,85.110429165,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
5,668,81.708460739,2.1284836173,80.946744777,2.11340729,76.804529977,85.088959576,HR,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
